Frames,mov_headvel,error_reason,dbm_master_url
118,6.7386942355326,Pass,/app/raw_data/subj01_timepoint02.mp4
119,4.6529560496527775,Pass,/app/raw_data/subj01_timepoint02.mp4
120,0.9055385138137471,Pass,/app/raw_data/subj01_timepoint02.mp4
121,0.6164414002969185,Pass,/app/raw_data/subj01_timepoint02.mp4
122,0.4472135954999516,Pass,/app/raw_data/subj01_timepoint02.mp4
123,1.9874606914351771,Pass,/app/raw_data/subj01_timepoint02.mp4
124,3.001666203960757,Pass,/app/raw_data/subj01_timepoint02.mp4
125,3.1400636936215025,Pass,/app/raw_data/subj01_timepoint02.mp4
126,5.500909015790007,Pass,/app/raw_data/subj01_timepoint02.mp4
127,3.60555127546399,Pass,/app/raw_data/subj01_timepoint02.mp4
128,4.652956049652736,Pass,/app/raw_data/subj01_timepoint02.mp4
129,4.310452412450463,Pass,/app/raw_data/subj01_timepoint02.mp4
130,4.249705872175159,Pass,/app/raw_data/subj01_timepoint02.mp4
131,5.141011573610761,Pass,/app/raw_data/subj01_timepoint02.mp4
132,3.3999999999999986,Pass,/app/raw_data/subj01_timepoint02.mp4
133,3.769615364994175,Pass,/app/raw_data/subj01_timepoint02.mp4
134,3.748332962798239,Pass,/app/raw_data/subj01_timepoint02.mp4
135,2.1563858652847827,Pass,/app/raw_data/subj01_timepoint02.mp4
136,1.5842979517754858,Pass,/app/raw_data/subj01_timepoint02.mp4
137,0.9273618495495485,Pass,/app/raw_data/subj01_timepoint02.mp4
138,2.402082429892897,Pass,/app/raw_data/subj01_timepoint02.mp4
139,4.450842616853555,Pass,/app/raw_data/subj01_timepoint02.mp4
140,2.563201123595238,Pass,/app/raw_data/subj01_timepoint02.mp4
141,3.515679166249379,Pass,/app/raw_data/subj01_timepoint02.mp4
142,3.809199390948182,Pass,/app/raw_data/subj01_timepoint02.mp4
143,2.6438608132804506,Pass,/app/raw_data/subj01_timepoint02.mp4
144,3.3867388443752193,Pass,/app/raw_data/subj01_timepoint02.mp4
145,4.6593991028887265,Pass,/app/raw_data/subj01_timepoint02.mp4
146,4.433959855479082,Pass,/app/raw_data/subj01_timepoint02.mp4
147,2.4124676163629633,Pass,/app/raw_data/subj01_timepoint02.mp4
148,2.236067977499791,Pass,/app/raw_data/subj01_timepoint02.mp4
149,2.8948229652260165,Pass,/app/raw_data/subj01_timepoint02.mp4
150,4.3127717305695645,Pass,/app/raw_data/subj01_timepoint02.mp4
151,4.522167621838007,Pass,/app/raw_data/subj01_timepoint02.mp4
152,3.987480407475366,Pass,/app/raw_data/subj01_timepoint02.mp4
153,2.437211521390809,Pass,/app/raw_data/subj01_timepoint02.mp4
154,2.302172886644259,Pass,/app/raw_data/subj01_timepoint02.mp4
155,2.1424285285628444,Pass,/app/raw_data/subj01_timepoint02.mp4
156,3.67287353444138,Pass,/app/raw_data/subj01_timepoint02.mp4
157,1.6673332000532857,Pass,/app/raw_data/subj01_timepoint02.mp4
158,1.516575088810304,Pass,/app/raw_data/subj01_timepoint02.mp4
159,1.4071247279470527,Pass,/app/raw_data/subj01_timepoint02.mp4
160,1.3674794331177336,Pass,/app/raw_data/subj01_timepoint02.mp4
