frame,fac_asymmaskmouth,fac_asymmaskeyebrow,fac_asymmaskeye,fac_asymmaskcom,error_reason,face_id,timestamp,confidence,success,dbm_master_url
186,1.7184261823287938,1.4698123798268723,0.8197110129045768,1.3691967071153777,pass,0,6.167000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
187,2.2865022465448863,1.559620102382302,0.8861530364966267,1.6530019317500186,pass,0,6.2,0.98,1,/app/raw_data/subj02_timepoint02.mp4
188,1.8118442693974215,1.4121532994443358,0.7321819200256762,1.3657164301344793,pass,0,6.233,0.98,1,/app/raw_data/subj02_timepoint02.mp4
189,2.027854058444471,1.660242189728346,0.9891257165105142,1.6030946165926623,pass,0,6.267,0.98,1,/app/raw_data/subj02_timepoint02.mp4
190,1.7984010308546527,1.9441999821128786,0.8917906433244202,1.5504711588077966,pass,0,6.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
191,1.9195752914554551,1.9546409366107276,0.9769175939477034,1.6311217146517634,pass,0,6.332999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
192,2.132169731889701,1.7180031032257266,1.0130084653883633,1.669759166504022,pass,0,6.367000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
193,1.8025623464832115,1.6432399514440494,1.1134282913677074,1.5430141198574836,pass,0,6.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
194,2.473596281859834,1.6793324575412913,0.9987816695607457,1.798848555786821,pass,0,6.433,0.98,1,/app/raw_data/subj02_timepoint02.mp4
195,2.424766840217875,1.5717373067298905,0.7191600372771182,1.6616727094239558,pass,0,6.4670000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
