frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_negintsoft,fac_posintsoft,neu_exp,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_cominthard,fac_happsuprinthard,fac_happsuprintsoft,error_reason,dbm_master_url
75,0,2.467,0.98,1,0.04,0.0,1.59,0.0,0.0,1.59,0.16,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.29,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.265,0.0,0.265,0.265,0,0,0.159,0,0.0,0.53,0.11357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
76,0,2.5,0.98,1,0.0,0.0,1.57,0.12,0.0,1.51,0.13,0.0,0.0,0.0,0.02,0.04,0.04,0.08,0.32,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26166666666666666,0.0,0.25666666666666665,0.25666666666666665,0,0,0.15499999999999997,0,0.0,0.5133333333333333,0.1107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
77,0,2.533,0.98,1,0.0,0.0,1.49,0.12,0.0,1.4,0.1,0.0,0.0,0.0,0.02,0.04,0.09,0.13,0.39,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.0,0.24083333333333332,0.24083333333333332,0,0,0.146,0,0.0,0.48166666666666663,0.10428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
78,0,2.5669999999999997,0.98,1,0.0,0.0,1.5,0.12,0.0,1.55,0.07,0.0,0.0,0.0,0.05,0.06,0.15,0.12,0.36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25,0.0,0.25416666666666665,0.25416666666666665,0,0,0.15166666666666667,0,0.0,0.5083333333333333,0.10833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
79,0,2.6,0.98,1,0.0,0.0,1.49,0.0,0.0,1.57,0.04,0.0,0.0,0.0,0.04,0.04,0.11,0.11,0.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.0,0.255,0.255,0,0,0.15166666666666667,0,0.0,0.51,0.10833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
80,0,2.633,0.98,1,0.0,0.0,1.54,0.0,0.0,1.64,0.07,0.0,0.0,0.0,0.04,0.02,0.05,0.12,0.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25666666666666665,0.0,0.26499999999999996,0.26499999999999996,0,0,0.15733333333333333,0,0.0,0.53,0.11238095238095237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
81,0,2.667,0.98,1,0.0,0.0,1.53,0.0,0.0,1.57,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.26,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.255,0.0,0.25833333333333336,0.25833333333333336,0,0,0.15433333333333335,0,0.0,0.5166666666666666,0.11023809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
82,0,2.7,0.98,1,0.0,0.0,1.51,0.0,0.0,1.62,0.15,0.0,0.0,0.0,0.06,0.0,0.0,0.23,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25166666666666665,0.0,0.2608333333333333,0.2608333333333333,0,0,0.15466666666666665,0,0.0,0.5216666666666667,0.11047619047619046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
83,0,2.733,0.98,1,0.0,0.0,1.51,0.0,0.0,1.69,0.17,0.0,0.0,0.0,0.12,0.0,0.0,0.22,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25166666666666665,0.0,0.26666666666666666,0.26666666666666666,0,0,0.15699999999999997,0,0.0,0.5333333333333333,0.11214285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
84,0,2.767,0.98,1,0.0,0.0,1.48,0.0,0.0,1.72,0.14,0.0,0.0,0.0,0.13,0.01,0.0,0.19,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24666666666666667,0.0,0.26666666666666666,0.26666666666666666,0,0,0.156,0,0.0,0.5333333333333333,0.11142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
85,0,2.8,0.98,1,0.0,0.0,1.51,0.0,0.0,1.8,0.12,0.0,0.0,0.0,0.13,0.03,0.0,0.12,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25166666666666665,0.0,0.2758333333333333,0.2758333333333333,0,0,0.16066666666666665,0,0.0,0.5516666666666666,0.11476190476190475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
86,0,2.833,0.98,1,0.0,0.0,1.48,0.0,0.0,1.79,0.12,0.0,0.0,0.0,0.07,0.07,0.0,0.12,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24666666666666667,0.0,0.2725,0.2725,0,0,0.15833333333333335,0,0.0,0.545,0.11309523809523811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
87,0,2.867,0.98,1,0.0,0.0,1.47,0.06,0.0,1.85,0.12,0.0,0.0,0.0,0.07,0.11,0.0,0.17,0.31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.245,0.0,0.27666666666666667,0.27666666666666667,0,0,0.15966666666666668,0,0.0,0.5533333333333333,0.11404761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
88,0,2.9,0.98,1,0.0,0.0,1.49,0.06,0.0,1.73,0.09,0.0,0.0,0.0,0.05,0.15,0.0,0.17,0.28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.0,0.2683333333333333,0.2683333333333333,0,0,0.15699999999999997,0,0.0,0.5366666666666666,0.11214285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
89,0,2.9330000000000003,0.98,1,0.0,0.0,1.49,0.06,0.0,1.67,0.05,0.0,0.0,0.0,0.05,0.2,0.0,0.18,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.0,0.26333333333333336,0.26333333333333336,0,0,0.15500000000000003,0,0.0,0.5266666666666666,0.11071428571428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
90,0,2.967,0.98,1,0.0,0.0,1.47,0.0,0.0,1.51,0.06,0.0,0.0,0.0,0.04,0.16,0.0,0.22,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.245,0.0,0.245,0.245,0,0,0.147,0,0.0,0.245,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
91,0,3.0,0.98,1,0.0,0.02,1.46,0.0,0.0,1.57,0.07,0.0,0.0,0.0,0.01,0.19,0.0,0.19,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24333333333333332,0.0,0.24333333333333332,0.24333333333333332,0,0,0.146,0,0.0,0.24333333333333332,0.10428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
92,0,3.033,0.98,1,0.0,0.02,1.51,0.0,0.0,1.63,0.04,0.0,0.0,0.0,0.03,0.25,0.0,0.13,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.25166666666666665,0.0,0.25166666666666665,0.25166666666666665,0,0,0.15099999999999997,0,0.0,0.25166666666666665,0.10785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
93,0,3.0669999999999997,0.98,1,0.0,0.09,1.52,0.0,0.0,1.72,0.01,0.0,0.0,0.0,0.02,0.3,0.0,0.04,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.25333333333333335,0.0,0.25333333333333335,0.25333333333333335,0,0,0.152,0,0.0,0.25333333333333335,0.10857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
94,0,3.1,0.98,1,0.0,0.08,1.47,0.01,0.0,1.75,0.02,0.0,0.0,0.0,0.02,0.25,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.245,0.0,0.245,0.245,0,0,0.147,0,0.0,0.245,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
95,0,3.133,0.98,1,0.0,0.08,1.46,0.01,0.0,1.81,0.02,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24333333333333332,0.0,0.2725,0.2725,0,0,0.15766666666666668,0,0.0,0.545,0.11261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
96,0,3.167,0.98,1,0.0,0.03,1.53,0.01,0.0,1.81,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.255,0.0,0.2783333333333333,0.2783333333333333,0,0,0.16233333333333333,0,0.0,0.5566666666666666,0.11595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
97,0,3.2,0.98,1,0.0,0.03,1.6,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.02,0.12,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26666666666666666,0.0,0.285,0.285,0,0,0.16733333333333333,0,0.0,0.5700000000000001,0.11952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
98,0,3.233,0.98,1,0.0,0.03,1.64,0.0,0.0,1.7,0.01,0.0,0.0,0.0,0.03,0.09,0.0,0.22,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.2733333333333333,0.0,0.2783333333333333,0.2783333333333333,0,0,0.16599999999999998,0,0.0,0.5566666666666666,0.11857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
99,0,3.267,0.98,1,0.0,0.0,1.56,0.0,0.0,1.68,0.02,0.0,0.0,0.0,0.09,0.02,0.01,0.23,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26,0.0,0.27,0.27,0,0,0.16,0,0.0,0.54,0.1142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
100,0,3.3,0.98,1,0.0,0.0,1.49,0.0,0.0,1.53,0.02,0.0,0.0,0.0,0.14,0.02,0.01,0.26,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.0,0.25166666666666665,0.25166666666666665,0,0,0.15033333333333335,0,0.0,0.5033333333333333,0.10738095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
101,0,3.333,0.98,1,0.0,0.0,1.33,0.0,0.0,1.38,0.01,0.0,0.0,0.0,0.13,0.06,0.01,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22166666666666668,0.0,0.22583333333333333,0.22583333333333333,0,0,0.13466666666666666,0,0.0,0.45166666666666666,0.09619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
102,0,3.367,0.98,1,0.0,0.0,1.37,0.0,0.0,1.21,0.01,0.0,0.0,0.0,0.11,0.07,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22833333333333336,0.0,0.215,0.215,0,0,0.13166666666666665,0,0.0,0.43000000000000005,0.09404761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
103,0,3.4,0.98,1,0.0,0.0,1.43,0.0,0.0,1.16,0.01,0.0,0.0,0.0,0.04,0.09,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.2383333333333333,0.0,0.21583333333333332,0.21583333333333332,0,0,0.13399999999999998,0,0.0,0.43166666666666664,0.09571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
104,0,3.4330000000000003,0.98,1,0.0,0.06,1.59,0.0,0.0,1.16,0.01,0.0,0.0,0.0,0.09,0.13,0.04,0.06,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.265,0.0,0.22916666666666666,0.22916666666666666,0,0,0.14466666666666667,0,0.0,0.45833333333333337,0.10333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
105,0,3.467,0.98,1,0.0,0.06,1.69,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.07,0.21,0.04,0.09,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.2816666666666667,0.0,0.24083333333333332,0.24083333333333332,0,0,0.15266666666666667,0,0.0,0.4816666666666667,0.10904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
106,0,3.5,0.98,1,0.0,0.06,1.68,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.09,0.23,0.04,0.09,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.27999999999999997,0.0,0.245,0.245,0,0,0.15399999999999997,0,0.0,0.49,0.10999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
107,0,3.533,0.98,1,0.0,0.0,1.62,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.06,0.24,0.0,0.13,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.27,0.0,0.24250000000000002,0.24250000000000002,0,0,0.15100000000000002,0,0.0,0.485,0.10785714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
108,0,3.5669999999999997,0.98,1,0.0,0.0,1.54,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.12,0.28,0.0,0.1,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.25666666666666665,0.0,0.23500000000000001,0.23500000000000001,0,0,0.14533333333333334,0,0.0,0.47,0.10380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
109,0,3.6,0.98,1,0.0,0.0,1.51,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.1,0.32,0.01,0.12,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.25166666666666665,0.0,0.24,0.24,0,0,0.14633333333333334,0,0.0,0.48,0.10452380952380953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
110,0,3.633,0.98,1,0.0,0.0,1.49,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.08,0.28,0.01,0.11,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.24833333333333332,0.0,0.245,0.245,0,0,0.14766666666666667,0,0.0,0.49,0.10547619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
111,0,3.667,0.98,1,0.0,0.0,1.44,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.25,0.01,0.07,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.24,0.0,0.24666666666666667,0.24666666666666667,0,0,0.14666666666666667,0,0.0,0.49333333333333335,0.10476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
112,0,3.7,0.98,1,0.0,0.0,1.44,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.06,0.03,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.24,0.0,0.24250000000000002,0.24250000000000002,0,0,0.14500000000000002,0,0.0,0.485,0.10357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
113,0,3.733,0.98,1,0.0,0.0,1.43,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.04,0.08,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.2383333333333333,0.0,0.2383333333333333,0.2383333333333333,0,0,0.143,0,0.0,0.4766666666666666,0.10214285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
114,0,3.767,0.98,1,0.0,0.0,1.36,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.03,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.22666666666666668,0.0,0.23750000000000002,0.23750000000000002,0,0,0.14033333333333337,0,0.0,0.475,0.10023809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
115,0,3.8,0.98,1,0.0,0.0,1.38,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.22999999999999998,0.0,0.24916666666666668,0.24916666666666668,0,0,0.14566666666666667,0,0.0,0.49833333333333335,0.10404761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
116,0,3.833,0.98,1,0.0,0.0,1.41,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.235,0.0,0.26166666666666666,0.26166666666666666,0,0,0.15166666666666667,0,0.0,0.5233333333333333,0.10833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
117,0,3.867,0.98,1,0.0,0.0,1.55,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.25833333333333336,0.0,0.27499999999999997,0.27499999999999997,0,0,0.16166666666666668,0,0.0,0.55,0.11547619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
118,0,3.9,0.98,1,0.0,0.0,1.58,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.03,0.25,0.01,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26333333333333336,0.0,0.2841666666666667,0.2841666666666667,0,0,0.16633333333333336,0,0.0,0.5683333333333334,0.11880952380952382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
