frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_negintsoft,fac_posintsoft,neu_exp,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_cominthard,fac_happsuprinthard,fac_happsuprintsoft,error_reason,dbm_master_url
44,0,1.433,0.98,1,0.0,0.0,0.62,0.0,0.0,0.66,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.05,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
45,0,1.4669999999999999,0.98,1,0.0,0.0,0.72,0.0,0.0,0.58,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.09,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
46,0,1.5,0.98,1,0.0,0.0,0.62,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.09,0.03,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
47,0,1.5330000000000001,0.98,1,0.0,0.01,0.53,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.05,0.07,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
48,0,1.567,0.98,1,0.0,0.01,0.43,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.07,0.07,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
49,0,1.6,0.98,1,0.0,0.01,0.55,0.0,0.0,0.22,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.05,0.04,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
50,0,1.633,0.98,1,0.0,0.0,0.73,0.0,0.0,0.21,0.02,0.01,0.0,0.0,0.0,0.09,0.0,0.04,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
51,0,1.6669999999999998,0.98,1,0.0,0.0,0.81,0.0,0.0,0.36,0.02,0.01,0.0,0.0,0.0,0.1,0.0,0.07,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
52,0,1.7,0.98,1,0.0,0.04,0.78,0.0,0.0,0.62,0.01,0.01,0.0,0.0,0.05,0.09,0.0,0.13,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
53,0,1.733,0.98,1,0.0,0.05,0.62,0.0,0.0,0.77,0.03,0.0,0.0,0.0,0.09,0.18,0.0,0.16,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
54,0,1.767,0.98,1,0.0,0.05,0.53,0.0,0.0,0.96,0.03,0.0,0.0,0.0,0.13,0.19,0.0,0.14,0.08,0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.08833333333333333,0.0,0.04416666666666667,0.04416666666666667,0,0,0.035333333333333335,0,0.0,0.08833333333333333,0.025238095238095237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
55,0,1.8,0.98,1,0.0,0.02,0.59,0.0,0.0,0.88,0.02,0.0,0.0,0.0,0.08,0.21,0.0,0.11,0.08,0.22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.09833333333333333,0.0,0.08166666666666667,0.08166666666666667,0,0,0.05233333333333333,0,0.0,0.245,0.03738095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
56,0,1.8330000000000002,0.98,1,0.0,0.0,0.67,0.0,0.0,0.78,0.0,0.01,0.0,0.0,0.08,0.16,0.0,0.1,0.13,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.11166666666666668,0.0,0.12083333333333335,0.12083333333333335,0,0,0.07066666666666668,0,0.0,0.2416666666666667,0.05047619047619049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
57,0,1.867,0.98,1,0.0,0.0,0.75,0.0,0.0,0.73,0.01,0.02,0.0,0.0,0.07,0.21,0.0,0.08,0.1,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.125,0.0,0.12333333333333334,0.12333333333333334,0,0,0.07433333333333333,0,0.0,0.24666666666666665,0.0530952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
58,0,1.9,0.98,1,0.0,0.0,0.75,0.0,0.0,0.84,0.01,0.04,0.0,0.01,0.08,0.27,0.0,0.09,0.14,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.125,0.0,0.13249999999999998,0.13249999999999998,0,0,0.07799999999999999,0,0.0,0.265,0.0557142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
59,0,1.933,0.98,1,0.0,0.0,0.88,0.0,0.0,0.97,0.04,0.05,0.0,0.11,0.06,0.25,0.02,0.07,0.16,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9800000000000001,0,0.14666666666666667,0.0,0.15416666666666667,0.15416666666666667,0,0,0.091,0,0.0,0.30833333333333335,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
60,0,1.9669999999999999,0.98,1,0.0,0.0,1.03,0.0,0.02,1.05,0.06,0.15,0.0,0.2,0.05,0.26,0.07,0.05,0.13,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9800000000000001,0,0.17166666666666666,0.0,0.17333333333333334,0.17333333333333334,0,0,0.10366666666666666,0,0.0,0.3466666666666667,0.07404761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
61,0,2.0,0.98,1,0.0,0.0,1.21,0.0,0.03,1.14,0.06,0.23,0.0,0.27,0.12,0.31,0.11,0.0,0.15,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9800000000000001,0,0.20166666666666666,0.0,0.1958333333333333,0.1958333333333333,0,0,0.11866666666666666,0,0.0,0.3916666666666666,0.08476190476190475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
62,0,2.033,0.98,1,0.0,0.0,1.26,0.0,0.04,1.26,0.04,0.28,0.0,0.23,0.1,0.43,0.09,0.01,0.14,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9800000000000001,0,0.21,0.0,0.14,0.14,0,0,0.098,0,0.0,0.42,0.06999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
63,0,2.0669999999999997,0.98,1,0.0,0.0,1.25,0.0,0.03,1.26,0.02,0.33,0.0,0.22,0.07,0.49,0.04,0.01,0.26,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.20833333333333334,0.0,0.13944444444444443,0.13944444444444443,0,0,0.09744444444444443,0,0.0,0.41833333333333333,0.0696031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
64,0,2.1,0.98,1,0.01,0.0,1.28,0.0,0.05,1.4,0.03,0.36,0.0,0.15,0.0,0.43,0.03,0.05,0.22,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21333333333333335,0.0,0.14888888888888888,0.14888888888888888,0,0,0.10222222222222221,0,0.0,0.44666666666666666,0.073015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
65,0,2.133,0.98,1,0.02,0.0,1.3,0.0,0.13,1.6,0.07,0.43,0.0,0.09,0.0,0.37,0.05,0.05,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21666666666666667,0.0,0.16111111111111112,0.16111111111111112,0,0,0.10777777777777778,0,0.0,0.48333333333333334,0.07698412698412697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
66,0,2.167,0.98,1,0.02,0.0,1.29,0.0,0.2,1.76,0.09,0.42,0.0,0.09,0.0,0.33,0.05,0.05,0.09,0.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.215,0.0,0.16944444444444443,0.16944444444444443,0,0,0.11077777777777778,0,0.0,0.5083333333333333,0.07912698412698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
67,0,2.2,0.98,1,0.04,0.0,1.31,0.0,0.21,1.67,0.09,0.37,0.0,0.19,0.02,0.35,0.01,0.0,0.17,0.01,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1125,0.0033333333333333335,0.12583333333333332,0.16555555555555557,0,0,0.08077777777777778,0,0.0033333333333333335,0.3908333333333333,0.05817460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.006666666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
68,0,2.233,0.98,1,0.09,0.0,1.31,0.0,0.15,1.6,0.06,0.3,0.0,0.29,0.08,0.4,0.0,0.0,0.23,0.07,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.11666666666666668,0.0075,0.125,0.16166666666666668,0,0,0.08066666666666668,0,0.0075,0.38333333333333336,0.058690476190476196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.015,Pass,/app/raw_data/subj02_timepoint01.mp4
69,0,2.267,0.98,1,0.12,0.0,1.4,0.0,0.13,1.61,0.05,0.27,0.0,0.32,0.08,0.47,0.0,0.0,0.24,0.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.12666666666666668,0.01,0.13041666666666665,0.16722222222222222,0,0,0.08486111111111111,0,0.01,0.395,0.0620436507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.02,Pass,/app/raw_data/subj02_timepoint01.mp4
70,0,2.3,0.98,1,0.09,0.0,1.4,0.0,0.08,1.67,0.07,0.32,0.0,0.29,0.06,0.43,0.0,0.0,0.14,0.23,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.12416666666666666,0.0075,0.13166666666666668,0.17055555555555554,0,0,0.08527777777777779,0,0.0075,0.40249999999999997,0.06198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.015,Pass,/app/raw_data/subj02_timepoint01.mp4
71,0,2.333,0.98,1,0.06,0.0,1.42,0.0,0.05,1.59,0.05,0.32,0.0,0.26,0.0,0.45,0.0,0.0,0.05,0.29,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.12333333333333334,0.005,0.12791666666666668,0.16722222222222222,0,0,0.08369444444444445,0,0.005,0.38833333333333336,0.06049603174603174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.01,Pass,/app/raw_data/subj02_timepoint01.mp4
72,0,2.367,0.98,1,0.04,0.0,1.37,0.0,0.0,1.59,0.03,0.3,0.0,0.15,0.0,0.39,0.0,0.04,0.02,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.11750000000000001,0.0033333333333333335,0.125,0.16444444444444445,0,0,0.08138888888888889,0,0.0033333333333333335,0.3825,0.058611111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.006666666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
73,0,2.4,0.98,1,0.14,0.0,1.38,0.0,0.01,1.58,0.0,0.27,0.0,0.07,0.04,0.3,0.0,0.11,0.02,0.15,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.12666666666666668,0.011666666666666667,0.12916666666666668,0.16444444444444445,0,0,0.08405555555555556,0,0.011666666666666667,0.39,0.06170634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.023333333333333334,Pass,/app/raw_data/subj02_timepoint01.mp4
74,0,2.4330000000000003,0.98,1,0.2,0.0,1.37,0.0,0.02,1.65,0.0,0.28,0.0,0.01,0.08,0.2,0.0,0.18,0.02,0.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13083333333333333,0.016666666666666666,0.13416666666666666,0.16777777777777778,0,0,0.08655555555555557,0,0.016666666666666666,0.40583333333333327,0.0642063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.03333333333333333,Pass,/app/raw_data/subj02_timepoint01.mp4
75,0,2.467,0.98,1,0.36,0.0,1.38,0.0,0.04,1.67,0.0,0.29,0.0,0.05,0.08,0.12,0.0,0.21,0.0,0.18,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.145,0.03,0.1420833333333333,0.16944444444444443,0,0,0.09130555555555556,0,0.03,0.42333333333333334,0.06950396825396823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.06,Pass,/app/raw_data/subj02_timepoint01.mp4
76,0,2.5,0.98,1,0.42,0.0,1.34,0.0,0.04,1.69,0.0,0.29,0.0,0.07,0.03,0.13,0.0,0.22,0.02,0.24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14666666666666667,0.034999999999999996,0.14375000000000002,0.16833333333333333,0,0,0.09175,0,0.034999999999999996,0.42833333333333334,0.07053571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.06999999999999999,Pass,/app/raw_data/subj02_timepoint01.mp4
77,0,2.533,0.98,1,0.55,0.0,1.27,0.0,0.03,1.56,0.0,0.27,0.0,0.06,0.0,0.08,0.0,0.21,0.02,0.24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.15166666666666667,0.04583333333333334,0.14083333333333334,0.15722222222222224,0,0,0.08994444444444445,0,0.04583333333333334,0.4116666666666667,0.07079365079365081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.09166666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
78,0,2.5669999999999997,0.98,1,0.55,0.0,1.19,0.0,0.01,1.46,0.0,0.28,0.0,0.02,0.0,0.05,0.0,0.15,0.04,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.145,0.04583333333333334,0.13333333333333333,0.14722222222222223,0,0,0.08511111111111111,0,0.04583333333333334,0.3883333333333333,0.06734126984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.09166666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
79,0,2.6,0.98,1,0.56,0.02,1.13,0.0,0.0,1.33,0.0,0.27,0.0,0.0,0.0,0.03,0.0,0.09,0.02,0.19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14083333333333334,0.04666666666666667,0.12583333333333332,0.13666666666666666,0,0,0.08066666666666666,0,0.04666666666666667,0.36250000000000004,0.0642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.09333333333333334,Pass,/app/raw_data/subj02_timepoint01.mp4
80,0,2.633,0.98,1,0.5,0.02,1.12,0.0,0.0,1.4,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.14,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.135,0.041666666666666664,0.12583333333333332,0.14,0,0,0.08016666666666668,0,0.041666666666666664,0.3683333333333333,0.06321428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.08333333333333333,Pass,/app/raw_data/subj02_timepoint01.mp4
81,0,2.667,0.98,1,0.49,0.06,1.19,0.0,0.0,1.58,0.0,0.28,0.0,0.03,0.0,0.0,0.0,0.09,0.09,0.08,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13999999999999999,0.04083333333333333,0.13583333333333333,0.15388888888888888,0,0,0.08594444444444445,0,0.04083333333333333,0.4033333333333333,0.06722222222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.08166666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
82,0,2.7,0.98,1,0.46,0.04,1.24,0.0,0.0,1.67,0.0,0.32,0.0,0.09,0.02,0.0,0.0,0.12,0.2,0.05,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14166666666666666,0.03833333333333334,0.14041666666666666,0.16166666666666668,0,0,0.08875000000000001,0,0.03833333333333334,0.42,0.06886904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.07666666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
83,0,2.733,0.98,1,0.43,0.04,1.31,0.0,0.0,1.63,0.0,0.4,0.0,0.09,0.02,0.03,0.0,0.12,0.25,0.05,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.145,0.035833333333333335,0.14041666666666666,0.16333333333333333,0,0,0.08975,0,0.035833333333333335,0.41666666666666663,0.06922619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.07166666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
84,0,2.767,0.98,1,0.42,0.0,1.31,0.0,0.0,1.4,0.0,0.33,0.0,0.07,0.02,0.05,0.0,0.22,0.31,0.03,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14416666666666667,0.034999999999999996,0.13041666666666665,0.15055555555555555,0,0,0.08502777777777777,0,0.034999999999999996,0.37749999999999995,0.06573412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.06999999999999999,Pass,/app/raw_data/subj02_timepoint01.mp4
85,0,2.8,0.98,1,0.43,0.0,1.27,0.0,0.0,1.3,0.0,0.3,0.0,0.02,0.0,0.11,0.0,0.29,0.21,0.09,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14166666666666666,0.035833333333333335,0.125,0.14277777777777778,0,0,0.08188888888888889,0,0.035833333333333335,0.35833333333333334,0.0636111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.07166666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
86,0,2.833,0.98,1,0.41,0.0,1.25,0.0,0.0,1.26,0.0,0.18,0.0,0.02,0.02,0.16,0.0,0.38,0.11,0.07,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13833333333333334,0.034166666666666665,0.12166666666666666,0.13944444444444443,0,0,0.07988888888888888,0,0.034166666666666665,0.34833333333333333,0.061944444444444434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.06833333333333333,Pass,/app/raw_data/subj02_timepoint01.mp4
87,0,2.867,0.98,1,0.4,0.0,1.27,0.0,0.0,1.28,0.0,0.15,0.0,0.0,0.02,0.22,0.0,0.35,0.01,0.07,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13916666666666666,0.03333333333333333,0.12291666666666667,0.14166666666666666,0,0,0.08075,0,0.03333333333333333,0.35250000000000004,0.06244047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.06666666666666667,Pass,/app/raw_data/subj02_timepoint01.mp4
