mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.062,-0.018000000000000002,0.077,0.004242640687119288,Pass,/app/raw_data/subj02_timepoint02.mp4
0.061,-0.009000000000000001,0.071,0.01086278049120022,Pass,/app/raw_data/subj02_timepoint02.mp4
0.061,-0.008,0.07,0.0014142135623730866,Pass,/app/raw_data/subj02_timepoint02.mp4
0.051,-0.015,0.065,0.013190905958272922,Pass,/app/raw_data/subj02_timepoint02.mp4
0.054000000000000006,-0.009000000000000001,0.054000000000000006,0.012884098726725123,Pass,/app/raw_data/subj02_timepoint02.mp4
0.05,-0.008,0.045,0.009899494936611674,Pass,/app/raw_data/subj02_timepoint02.mp4
0.045,-0.006999999999999999,0.032,0.013964240043768941,Pass,/app/raw_data/subj02_timepoint02.mp4
0.045,-0.0,0.01,0.02308679276123039,Pass,/app/raw_data/subj02_timepoint02.mp4
0.04,0.002,-0.006999999999999999,0.01783255450012701,Pass,/app/raw_data/subj02_timepoint02.mp4
0.031,0.008,-0.043,0.037589892258425,Pass,/app/raw_data/subj02_timepoint02.mp4
0.042,0.011000000000000001,-0.051,0.013928388277184121,Pass,/app/raw_data/subj02_timepoint02.mp4
0.043,0.016,-0.063,0.0130384048104053,Pass,/app/raw_data/subj02_timepoint02.mp4
0.035,0.026000000000000002,-0.08,0.021283796653792764,Pass,/app/raw_data/subj02_timepoint02.mp4
0.03,0.031,-0.09699999999999999,0.01841195263952196,Pass,/app/raw_data/subj02_timepoint02.mp4
0.009000000000000001,0.045,-0.109,0.027946377224964243,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,0.057,-0.127,0.021656407827707717,Pass,/app/raw_data/subj02_timepoint02.mp4
0.016,0.057999999999999996,-0.13,0.006782329983125269,Pass,/app/raw_data/subj02_timepoint02.mp4
0.015,0.07,-0.138,0.014456832294800973,Pass,/app/raw_data/subj02_timepoint02.mp4
0.02,0.084,-0.149,0.018493242008906917,Pass,/app/raw_data/subj02_timepoint02.mp4
0.028999999999999998,0.076,-0.157,0.014456832294800966,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.087,-0.163,0.013152946437965904,Pass,/app/raw_data/subj02_timepoint02.mp4
0.02,0.092,-0.16899999999999998,0.009273618495495692,Pass,/app/raw_data/subj02_timepoint02.mp4
0.021,0.094,-0.174,0.005477225575051666,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.08800000000000001,-0.17600000000000002,0.007483314773547884,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.094,-0.17800000000000002,0.006324555320336751,Pass,/app/raw_data/subj02_timepoint02.mp4
0.019,0.09300000000000001,-0.17800000000000002,0.00608276253029822,Pass,/app/raw_data/subj02_timepoint02.mp4
0.024,0.095,-0.18,0.005744562646538017,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.091,-0.17800000000000002,0.004582575694955832,Pass,/app/raw_data/subj02_timepoint02.mp4
0.023,0.09,-0.177,0.0024494897427831917,Pass,/app/raw_data/subj02_timepoint02.mp4
0.023,0.087,-0.17300000000000001,0.004999999999999982,Pass,/app/raw_data/subj02_timepoint02.mp4
0.024,0.08800000000000001,-0.16699999999999998,0.006164414002969011,Pass,/app/raw_data/subj02_timepoint02.mp4
0.027000000000000003,0.085,-0.155,0.01272792206135784,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.086,-0.136,0.01913112646970898,Pass,/app/raw_data/subj02_timepoint02.mp4
0.033,0.085,-0.11800000000000001,0.01972308292331602,Pass,/app/raw_data/subj02_timepoint02.mp4
0.035,0.08199999999999999,-0.092,0.026248809496813387,Pass,/app/raw_data/subj02_timepoint02.mp4
0.04,0.069,-0.066,0.02949576240750524,Pass,/app/raw_data/subj02_timepoint02.mp4
0.034,0.061,-0.028999999999999998,0.03832753579347361,Pass,/app/raw_data/subj02_timepoint02.mp4
0.039,0.061,0.03,0.05921148537234985,Pass,/app/raw_data/subj02_timepoint02.mp4
0.042,0.059000000000000004,0.042,0.012529964086141671,Pass,/app/raw_data/subj02_timepoint02.mp4
0.028999999999999998,0.057999999999999996,0.081,0.04112177038990418,Pass,/app/raw_data/subj02_timepoint02.mp4
0.028999999999999998,0.054000000000000006,0.114,0.03324154027718932,Pass,/app/raw_data/subj02_timepoint02.mp4
0.016,0.059000000000000004,0.146,0.03489985673323028,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.061,0.168,0.023853720883753142,Pass,/app/raw_data/subj02_timepoint02.mp4
0.015,0.063,0.192,0.02607680962081059,Pass,/app/raw_data/subj02_timepoint02.mp4
0.018000000000000002,0.064,0.21100000000000002,0.01926136028425824,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.01,0.062,0.245,0.04409081537009719,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.009000000000000001,0.06,0.252,0.0073484692283495405,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.021,0.053,0.266,0.019723082923316027,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.032,0.046,0.282,0.02063976744055026,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.027999999999999997,0.035,0.289,0.013638181696985857,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.028999999999999998,0.028999999999999998,0.303,0.015264337522473762,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.034,0.027000000000000003,0.307,0.006708203932499373,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.032,0.027000000000000003,0.312,0.005385164807134509,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.035,0.023,0.314,0.005385164807134509,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.042,0.025,0.315,0.007348469228349534,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.042,0.023,0.314,0.0022360679774997916,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.047,0.025,0.311,0.006164414002968977,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.044000000000000004,0.026000000000000002,0.31,0.0033166247903553964,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.046,0.022000000000000002,0.306,0.006000000000000001,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.04,0.025,0.298,0.010440306508910554,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.045,0.035,0.28800000000000003,0.01499999999999997,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.044000000000000004,0.031,0.275,0.013638181696985868,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.03,0.047,0.23600000000000002,0.04441846462902563,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.034,0.051,0.23,0.008246211251235326,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.039,0.055999999999999994,0.209,0.022158519806160355,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.02,0.069,0.182,0.03548238999842034,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.004,0.07200000000000001,0.14800000000000002,0.037696153649941506,Pass,/app/raw_data/subj02_timepoint02.mp4
0.004,0.08199999999999999,0.114,0.03633180424916991,Pass,/app/raw_data/subj02_timepoint02.mp4
0.001,0.086,0.078,0.0363455636907725,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,0.095,0.043,0.03724244889907215,Pass,/app/raw_data/subj02_timepoint02.mp4
0.012,0.098,0.011000000000000001,0.032202484376209234,Pass,/app/raw_data/subj02_timepoint02.mp4
0.017,0.091,-0.022000000000000002,0.03410278580995987,Pass,/app/raw_data/subj02_timepoint02.mp4
0.031,0.102,-0.055999999999999994,0.03837968212479097,Pass,/app/raw_data/subj02_timepoint02.mp4
0.017,0.094,-0.08199999999999999,0.030594117081556703,Pass,/app/raw_data/subj02_timepoint02.mp4
0.022000000000000002,0.09300000000000001,-0.12,0.038340579025361636,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.095,-0.128,0.008774964387392125,Pass,/app/raw_data/subj02_timepoint02.mp4
0.047,0.115,-0.14,0.0320624390837628,Pass,/app/raw_data/subj02_timepoint02.mp4
0.054000000000000006,0.102,-0.138,0.014899664425751353,Pass,/app/raw_data/subj02_timepoint02.mp4
0.046,0.10099999999999999,-0.139,0.008124038404635967,Pass,/app/raw_data/subj02_timepoint02.mp4
0.043,0.114,-0.141,0.013490737563232049,Pass,/app/raw_data/subj02_timepoint02.mp4
0.042,0.11,-0.14400000000000002,0.005099019513592804,Pass,/app/raw_data/subj02_timepoint02.mp4
0.039,0.111,-0.146,0.00374165738677393,Pass,/app/raw_data/subj02_timepoint02.mp4
0.043,0.107,-0.14800000000000002,0.00600000000000001,Pass,/app/raw_data/subj02_timepoint02.mp4
0.042,0.107,-0.14800000000000002,0.000999999999999994,Pass,/app/raw_data/subj02_timepoint02.mp4
0.039,0.10800000000000001,-0.141,0.007681145747868642,Pass,/app/raw_data/subj02_timepoint02.mp4
0.040999999999999995,0.10800000000000001,-0.139,0.002828427124746168,Pass,/app/raw_data/subj02_timepoint02.mp4
0.024,0.087,-0.13699999999999998,0.027092434368288145,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,0.083,-0.138,0.014594519519326424,Pass,/app/raw_data/subj02_timepoint02.mp4
0.013999999999999999,0.08800000000000001,-0.147,0.011045361017187246,Pass,/app/raw_data/subj02_timepoint02.mp4
0.008,0.079,-0.132,0.01849324200890692,Pass,/app/raw_data/subj02_timepoint02.mp4
0.001,0.07400000000000001,-0.111,0.022693611435820438,Pass,/app/raw_data/subj02_timepoint02.mp4
0.013999999999999999,0.065,-0.08900000000000001,0.027092434368288128,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.001,0.045,-0.057,0.04060788100849391,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,0.024,-0.026000000000000002,0.03902563260217571,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,0.003,0.011000000000000001,0.0425440947723653,Pass,/app/raw_data/subj02_timepoint02.mp4
0.016,-0.005,0.044000000000000004,0.034481879299133336,Pass,/app/raw_data/subj02_timepoint02.mp4
0.02,-0.02,0.079,0.03828837943815329,Pass,/app/raw_data/subj02_timepoint02.mp4
0.003,-0.039,0.136,0.06244197306299666,Pass,/app/raw_data/subj02_timepoint02.mp4
0.009000000000000001,-0.042,0.151,0.01643167672515497,Pass,/app/raw_data/subj02_timepoint02.mp4
0.01,-0.051,0.18100000000000002,0.03133687923198482,Pass,/app/raw_data/subj02_timepoint02.mp4
0.003,-0.051,0.212,0.03178049716414138,Pass,/app/raw_data/subj02_timepoint02.mp4
0.004,-0.065,0.239,0.030430248109405877,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.006,-0.061,0.265,0.0281424945589406,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.013000000000000001,-0.07,0.28,0.018841443681416787,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.013000000000000001,-0.067,0.29100000000000004,0.01140175425099139,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.017,-0.07,0.301,0.011180339887498907,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.017,-0.071,0.31,0.009055385138137423,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.015,-0.07400000000000001,0.312,0.004123105625617674,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.018000000000000002,-0.075,0.312,0.0031622776601683777,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.02,-0.068,0.311,0.007348469228349527,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.024,-0.055999999999999994,0.303,0.014966629547095777,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.024,-0.053,0.301,0.003605551275463987,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.018000000000000002,-0.047,0.295,0.010392304845413265,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.026000000000000002,-0.042,0.28600000000000003,0.013038404810405264,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.038,-0.037000000000000005,0.27399999999999997,0.017691806012954173,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.04,-0.019,0.259,0.02351595203260967,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.047,-0.017,0.244,0.01667333200053308,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.045,-0.004,0.22,0.027367864366808013,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.03,0.025,0.18,0.05163332257370235,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.033,0.027999999999999997,0.174,0.007348469228349538,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.009000000000000001,0.036000000000000004,0.14300000000000002,0.04001249804748509,Pass,/app/raw_data/subj02_timepoint02.mp4
-0.013000000000000001,0.05,0.115,0.03155946767611901,Pass,/app/raw_data/subj02_timepoint02.mp4
0.003,0.048,0.083,0.03583294573433784,Pass,/app/raw_data/subj02_timepoint02.mp4
0.025,0.06,0.052000000000000005,0.0398622628559895,Pass,/app/raw_data/subj02_timepoint02.mp4
0.051,0.059000000000000004,0.02,0.04124318125460256,Pass,/app/raw_data/subj02_timepoint02.mp4
0.07400000000000001,0.044000000000000004,-0.027999999999999997,0.05529918625079397,Pass,/app/raw_data/subj02_timepoint02.mp4
0.075,0.045,-0.038,0.010099504938362078,Pass,/app/raw_data/subj02_timepoint02.mp4
0.086,0.040999999999999995,-0.055999999999999994,0.021470910553583883,Pass,/app/raw_data/subj02_timepoint02.mp4
0.08900000000000001,0.038,-0.071,0.015588457268119898,Pass,/app/raw_data/subj02_timepoint02.mp4
0.098,0.033,-0.081,0.014352700094407325,Pass,/app/raw_data/subj02_timepoint02.mp4
0.10800000000000001,0.038,-0.085,0.011874342087037925,Pass,/app/raw_data/subj02_timepoint02.mp4
0.105,0.028999999999999998,-0.08900000000000001,0.010295630140987007,Pass,/app/raw_data/subj02_timepoint02.mp4
0.107,0.03,-0.08800000000000001,0.0024494897427831805,Pass,/app/raw_data/subj02_timepoint02.mp4
0.111,0.026000000000000002,-0.08900000000000001,0.005744562646538029,Pass,/app/raw_data/subj02_timepoint02.mp4
0.105,0.018000000000000002,-0.087,0.010198039027185576,Pass,/app/raw_data/subj02_timepoint02.mp4
0.105,0.016,-0.086,0.0022360679774997916,Pass,/app/raw_data/subj02_timepoint02.mp4
0.11,0.021,-0.084,0.007348469228349534,Pass,/app/raw_data/subj02_timepoint02.mp4
0.109,0.016,-0.081,0.0059160797830996184,Pass,/app/raw_data/subj02_timepoint02.mp4
0.11900000000000001,0.016,-0.078,0.01044030650891056,Pass,/app/raw_data/subj02_timepoint02.mp4
0.114,0.011000000000000001,-0.07400000000000001,0.008124038404635957,Pass,/app/raw_data/subj02_timepoint02.mp4
0.114,0.013000000000000001,-0.065,0.009219544457292896,Pass,/app/raw_data/subj02_timepoint02.mp4
0.121,0.011000000000000001,-0.062,0.007874007874011804,Pass,/app/raw_data/subj02_timepoint02.mp4
0.12,0.006,-0.055,0.008660254037844387,Pass,/app/raw_data/subj02_timepoint02.mp4
0.11800000000000001,0.005,-0.045,0.010246950765959597,Pass,/app/raw_data/subj02_timepoint02.mp4
0.121,0.005,-0.037000000000000005,0.008544003745317521,Pass,/app/raw_data/subj02_timepoint02.mp4
0.128,0.009000000000000001,-0.028999999999999998,0.011357816691600556,Pass,/app/raw_data/subj02_timepoint02.mp4
0.127,0.006,-0.019,0.010488088481701515,Pass,/app/raw_data/subj02_timepoint02.mp4
0.132,0.009000000000000001,-0.01,0.01072380529476361,Pass,/app/raw_data/subj02_timepoint02.mp4
0.132,0.008,0.003,0.013038404810405298,Pass,/app/raw_data/subj02_timepoint02.mp4
0.13699999999999998,0.009000000000000001,0.003,0.005099019513592762,Pass,/app/raw_data/subj02_timepoint02.mp4
0.142,0.013000000000000001,0.008,0.008124038404635964,Pass,/app/raw_data/subj02_timepoint02.mp4
0.151,0.013999999999999999,0.013000000000000001,0.010344080432788607,Pass,/app/raw_data/subj02_timepoint02.mp4
