frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_negintsoft,fac_posintsoft,neu_exp,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_cominthard,fac_happsuprinthard,fac_happsuprintsoft,error_reason,dbm_master_url
41,0,1.3330000000000002,0.98,1,0.0,0.0,0.0,0.0,1.19,1.21,0.14,1.49,0.63,2.06,0.13,0.53,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.9800000000000001,0.19833333333333333,0.0,0.0,0.0,0.0,0.0,0.3433333333333333,0.06866666666666667,0.19833333333333333,0.0,0.5416666666666666,0.07738095238095237,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
42,0,1.367,0.98,1,0.0,0.0,0.0,0.0,1.18,1.24,0.16,1.47,0.64,2.05,0.13,0.41,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.9800000000000001,0.19666666666666666,0.0,0.0,0.0,0.0,0.0,0.3416666666666666,0.06833333333333333,0.19666666666666666,0.0,0.5383333333333333,0.0769047619047619,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
43,0,1.4,0.98,1,0.04,0.0,0.0,0.0,1.21,1.33,0.21,1.43,0.66,1.99,0.08,0.38,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.9800000000000001,0.20166666666666666,0.0,0.0,0.0,0.0,0.0,0.33166666666666667,0.06633333333333333,0.20166666666666666,0.0,0.5333333333333333,0.07619047619047618,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
44,0,1.433,0.98,1,0.04,0.03,0.0,0.0,1.17,1.51,0.23,1.31,0.57,1.98,0.0,0.44,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.9800000000000001,0.19499999999999998,0.0,0.0,0.0,0.0,0.0,0.33,0.066,0.19499999999999998,0.0,0.525,0.075,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
45,0,1.4669999999999999,0.98,1,0.04,0.05,0.0,0.0,1.13,1.52,0.22,1.22,0.53,2.03,0.0,0.5,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9800000000000001,0.18833333333333332,0.0,0.0,0.0,0.0,0.0,0.3383333333333333,0.06766666666666667,0.18833333333333332,0.0,0.5266666666666666,0.07523809523809523,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
46,0,1.5,0.98,1,0.0,0.05,0.0,0.0,1.09,1.49,0.23,1.2,0.51,2.03,0.0,0.52,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.9800000000000001,0.18166666666666667,0.0,0.0,0.0,0.0,0.0,0.3383333333333333,0.06766666666666667,0.18166666666666667,0.0,0.52,0.07428571428571429,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
47,0,1.5330000000000001,0.98,1,0.03,0.02,0.0,0.0,1.11,1.49,0.23,1.22,0.57,2.06,0.0,0.51,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0.18500000000000003,0.0,0.0,0.0,0.0,0.0,0.3433333333333333,0.06866666666666667,0.18500000000000003,0.0,0.5283333333333333,0.07547619047619047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
48,0,1.567,0.98,1,0.03,0.0,0.0,0.0,1.16,1.49,0.17,1.22,0.64,2.09,0.02,0.46,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0.19333333333333333,0.0,0.0,0.0,0.0,0.0,0.34833333333333333,0.06966666666666667,0.19333333333333333,0.0,0.5416666666666666,0.07738095238095237,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Pass,/app/raw_data/subj02_timepoint02.mp4
49,0,1.6,0.98,1,0.04,0.0,0.0,0.0,1.14,1.58,0.08,1.16,0.73,2.19,0.07,0.44,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9800000000000001,0.15583333333333332,0.0,0.0,0.26333333333333336,0.26333333333333336,0.0,0.24333333333333332,0.154,0.15583333333333332,0.0,0.6625,0.13226190476190477,1,0,0,0,0,0,1,0.15583333333333332,0,0,0,0,0,0.24333333333333332,0.048666666666666664,0.15583333333333332,0,0.39916666666666667,0.057023809523809525,0,0.12166666666666666,Pass,/app/raw_data/subj02_timepoint02.mp4
50,0,1.633,0.98,1,0.03,0.0,0.0,0.0,1.08,1.6,0.01,1.2,0.72,2.25,0.2,0.5,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.9800000000000001,0.15,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.24749999999999997,0.15616666666666665,0.15,0.0,0.6641666666666666,0.13297619047619047,1,0,0,0,0,0,1,0.15,0,0,0,0,0,0.24749999999999997,0.049499999999999995,0.15,0,0.39749999999999996,0.05678571428571428,0,0.12,Pass,/app/raw_data/subj02_timepoint02.mp4
51,0,1.6669999999999998,0.98,1,0.06,0.0,0.0,0.0,1.02,1.5,0.0,1.28,0.73,2.23,0.18,0.72,0.07,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.9800000000000001,0.14583333333333334,0.0,0.0,0.25,0.25,0.0,0.24666666666666667,0.14933333333333335,0.14583333333333334,0.0,0.6425000000000001,0.1275,1,0,0,0,0,0,1,0.14583333333333334,0,0,0,0,0,0.24666666666666667,0.04933333333333333,0.14583333333333334,0,0.3925,0.05607142857142857,0,0.12166666666666666,Pass,/app/raw_data/subj02_timepoint02.mp4
52,0,1.7,0.98,1,0.1,0.0,0.0,0.0,1.0,1.27,0.0,1.2,0.66,2.11,0.13,0.65,0.07,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.9800000000000001,0.13833333333333334,0.0,0.0,0.21166666666666667,0.21166666666666667,0.0,0.23083333333333333,0.13083333333333333,0.13833333333333334,0.0,0.5808333333333333,0.11321428571428571,1,0,0,0,0,0,1,0.13833333333333334,0,0,0,0,0,0.23083333333333333,0.04616666666666667,0.13833333333333334,0,0.36916666666666664,0.05273809523809524,0,0.11,Pass,/app/raw_data/subj02_timepoint02.mp4
53,0,1.733,0.98,1,0.08,0.0,0.0,0.0,0.99,1.12,0.0,1.02,0.66,1.96,0.0,0.47,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9800000000000001,0.13749999999999998,0.0,0.0,0.18666666666666668,0.18666666666666668,0.0,0.21833333333333335,0.11833333333333333,0.13749999999999998,0.0,0.5425,0.10416666666666667,1,0,0,0,0,0,1,0.13749999999999998,0,0,0,0,0,0.21833333333333335,0.04366666666666667,0.13749999999999998,0,0.35583333333333333,0.050833333333333335,0,0.11,Pass,/app/raw_data/subj02_timepoint02.mp4
54,0,1.767,0.98,1,0.05,0.0,0.0,0.0,0.88,1.11,0.0,0.91,0.65,1.76,0.0,0.26,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.1275,0.0,0.0,0.18500000000000003,0.18500000000000003,0.0,0.20083333333333334,0.11416666666666668,0.1275,0.0,0.5133333333333333,0.09976190476190476,1,0,0,0,0,0,1,0.1275,0,0,0,0,0,0.20083333333333334,0.04016666666666667,0.1275,0,0.32833333333333337,0.04690476190476191,0,0.10833333333333334,Pass,/app/raw_data/subj02_timepoint02.mp4
55,0,1.8,0.98,1,0.0,0.0,0.0,0.0,0.81,1.36,0.0,0.97,0.61,1.67,0.04,0.27,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11833333333333333,0.0,0.0,0.0,0.0,0.0,0.18999999999999997,0.03799999999999999,0.11833333333333333,0.0,0.3083333333333333,0.044047619047619044,1,0,0,0,0,0,1,0.11833333333333333,0,0,0,0,0,0.18999999999999997,0.03799999999999999,0.11833333333333333,0,0.3083333333333333,0.044047619047619044,0,0.10166666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
56,0,1.8330000000000002,0.98,1,0.0,0.0,0.0,0.0,0.75,1.36,0.0,1.0,0.58,1.69,0.04,0.26,0.09,0.02,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11083333333333334,0.0,0.0,0.0,0.0,0.0,0.18916666666666668,0.03783333333333334,0.11083333333333334,0.0,0.30000000000000004,0.042857142857142864,1,0,0,0,0,0,1,0.11083333333333334,0,0,0,0,0,0.18916666666666668,0.03783333333333334,0.11083333333333334,0,0.30000000000000004,0.042857142857142864,0,0.09666666666666666,Pass,/app/raw_data/subj02_timepoint02.mp4
57,0,1.867,0.98,1,0.0,0.0,0.01,0.0,0.77,1.42,0.0,0.91,0.57,1.86,0.04,0.17,0.22,0.05,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11166666666666665,0.0,0.0,0.0,0.0,0.0,0.2025,0.0405,0.11166666666666665,0.0,0.31416666666666665,0.044880952380952376,1,0,0,0,0,0,1,0.11166666666666665,0,0,0,0,0,0.2025,0.0405,0.11166666666666665,0,0.31416666666666665,0.044880952380952376,0,0.09499999999999999,Pass,/app/raw_data/subj02_timepoint02.mp4
58,0,1.9,0.98,1,0.0,0.0,0.01,0.0,0.68,1.22,0.0,0.61,0.62,1.79,0.0,0.05,0.22,0.05,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,0.20083333333333334,0.04016666666666667,0.10833333333333334,0.0,0.3091666666666667,0.044166666666666674,1,0,0,0,0,0,1,0.10833333333333334,0,0,0,0,0,0.20083333333333334,0.04016666666666667,0.10833333333333334,0,0.3091666666666667,0.044166666666666674,0,0.10333333333333333,Pass,/app/raw_data/subj02_timepoint02.mp4
59,0,1.933,0.98,1,0.0,0.0,0.01,0.0,0.6,1.2,0.0,0.38,0.64,1.71,0.0,0.04,0.13,0.08,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.10333333333333333,0.0,0.0,0.0,0.0,0.0,0.19583333333333333,0.03916666666666667,0.10333333333333333,0.0,0.2991666666666667,0.04273809523809524,1,0,0,0,0,0,1,0.10333333333333333,0,0,0,0,0,0.19583333333333333,0.03916666666666667,0.10333333333333333,0,0.2991666666666667,0.04273809523809524,0,0.10666666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
60,0,1.9669999999999999,0.98,1,0.01,0.0,0.01,0.0,0.51,1.2,0.0,0.24,0.61,1.62,0.0,0.0,0.0,0.06,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.18583333333333332,0.03716666666666667,0.09333333333333334,0.0,0.2791666666666667,0.039880952380952385,1,0,0,0,0,0,1,0.09333333333333334,0,0,0,0,0,0.18583333333333332,0.03716666666666667,0.09333333333333334,0,0.2791666666666667,0.039880952380952385,0,0.10166666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
61,0,2.0,0.98,1,0.05,0.0,0.02,0.0,0.56,1.35,0.0,0.3,0.64,1.71,0.0,0.0,0.0,0.09,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.19583333333333333,0.03916666666666667,0.10000000000000002,0.0,0.29583333333333334,0.042261904761904764,1,0,0,0,0,0,1,0.10000000000000002,0,0,0,0,0,0.19583333333333333,0.03916666666666667,0.10000000000000002,0,0.29583333333333334,0.042261904761904764,0,0.10666666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
62,0,2.033,0.98,1,0.05,0.0,0.05,0.0,0.56,1.34,0.0,0.29,0.64,1.78,0.0,0.0,0.01,0.13,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.20166666666666666,0.04033333333333333,0.10000000000000002,0.0,0.3016666666666667,0.043095238095238096,1,0,0,0,0,0,1,0.10000000000000002,0,0,0,0,0,0.20166666666666666,0.04033333333333333,0.10000000000000002,0,0.3016666666666667,0.043095238095238096,0,0.10666666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
63,0,2.0669999999999997,0.98,1,0.06,0.0,0.07,0.0,0.59,1.32,0.0,0.2,0.65,1.82,0.0,0.0,0.06,0.22,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10333333333333333,0.0,0.0,0.0,0.0,0.0,0.20583333333333334,0.04116666666666667,0.10333333333333333,0.0,0.3091666666666667,0.044166666666666674,1,0,0,0,0,0,1,0.10333333333333333,0,0,0,0,0,0.20583333333333334,0.04116666666666667,0.10333333333333333,0,0.3091666666666667,0.044166666666666674,0,0.10833333333333334,Pass,/app/raw_data/subj02_timepoint02.mp4
64,0,2.1,0.98,1,0.03,0.0,0.09,0.0,0.54,1.11,0.0,0.07,0.6,1.78,0.0,0.0,0.09,0.35,0.89,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09500000000000001,0.0,0.0,0.0,0.0,0.0,0.19833333333333333,0.03966666666666667,0.09500000000000001,0.0,0.29333333333333333,0.0419047619047619,1,0,0,0,0,0,1,0.09500000000000001,0,0,0,0,0,0.19833333333333333,0.03966666666666667,0.09500000000000001,0,0.29333333333333333,0.0419047619047619,0,0.09999999999999999,Pass,/app/raw_data/subj02_timepoint02.mp4
65,0,2.133,0.98,1,0.03,0.0,0.1,0.0,0.51,1.08,0.0,0.01,0.56,1.71,0.0,0.0,0.11,0.45,1.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08916666666666667,0.0,0.0,0.0,0.0,0.0,0.18916666666666668,0.03783333333333334,0.08916666666666667,0.0,0.2783333333333333,0.03976190476190476,1,0,0,0,0,0,1,0.08916666666666667,0,0,0,0,0,0.18916666666666668,0.03783333333333334,0.08916666666666667,0,0.2783333333333333,0.03976190476190476,0,0.09333333333333334,Pass,/app/raw_data/subj02_timepoint02.mp4
66,0,2.167,0.98,1,0.07,0.0,0.07,0.0,0.51,1.11,0.0,0.04,0.57,1.58,0.0,0.0,0.07,0.62,1.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.17916666666666667,0.035833333333333335,0.09000000000000001,0.0,0.26916666666666667,0.03845238095238095,1,0,0,0,0,0,1,0.09000000000000001,0,0,0,0,0,0.17916666666666667,0.035833333333333335,0.09000000000000001,0,0.26916666666666667,0.03845238095238095,0,0.09499999999999999,Pass,/app/raw_data/subj02_timepoint02.mp4
67,0,2.2,0.98,1,0.07,0.0,0.06,0.0,0.54,1.23,0.0,0.03,0.55,1.49,0.0,0.0,0.05,0.73,1.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09083333333333334,0.0,0.0,0.0,0.0,0.0,0.17,0.034,0.09083333333333334,0.0,0.26083333333333336,0.03726190476190477,1,0,0,0,0,0,1,0.09083333333333334,0,0,0,0,0,0.17,0.034,0.09083333333333334,0,0.26083333333333336,0.03726190476190477,0,0.09166666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
68,0,2.233,0.98,1,0.07,0.0,0.06,0.0,0.56,1.17,0.0,0.04,0.6,1.53,0.02,0.0,0.07,0.79,1.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09666666666666668,0.0,0.0,0.0,0.0,0.0,0.1775,0.0355,0.09666666666666668,0.0,0.27416666666666667,0.03916666666666667,1,0,0,0,0,0,1,0.09666666666666668,0,0,0,0,0,0.1775,0.0355,0.09666666666666668,0,0.27416666666666667,0.03916666666666667,0,0.11583333333333334,Pass,/app/raw_data/subj02_timepoint02.mp4
69,0,2.267,0.98,1,0.01,0.0,0.08,0.0,0.53,0.96,0.0,0.01,0.54,1.74,0.07,0.0,0.11,0.72,1.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08916666666666667,0.0,0.0,0.0,0.0,0.0,0.19000000000000003,0.038000000000000006,0.08916666666666667,0.0,0.2791666666666667,0.039880952380952385,1,0,0,0,0,0,1,0.08916666666666667,0,0,0,0,0,0.19000000000000003,0.038000000000000006,0.08916666666666667,0,0.2791666666666667,0.039880952380952385,0,0.105,Pass,/app/raw_data/subj02_timepoint02.mp4
70,0,2.3,0.98,1,0.02,0.0,0.06,0.0,0.47,0.94,0.0,0.08,0.57,1.96,0.07,0.0,0.09,0.66,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,0.21083333333333332,0.042166666666666665,0.08666666666666667,0.0,0.2975,0.042499999999999996,1,0,0,0,0,0,1,0.08666666666666667,0,0,0,0,0,0.21083333333333332,0.042166666666666665,0.08666666666666667,0,0.2975,0.042499999999999996,0,0.1025,Pass,/app/raw_data/subj02_timepoint02.mp4
71,0,2.333,0.98,1,0.04,0.0,0.05,0.0,0.43,1.05,0.0,0.15,0.55,2.09,0.11,0.0,0.03,0.64,1.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08166666666666667,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.044,0.08166666666666667,0.0,0.30166666666666664,0.04309523809523809,1,0,0,0,0,0,1,0.08166666666666667,0,0,0,0,0,0.21999999999999997,0.044,0.08166666666666667,0,0.30166666666666664,0.04309523809523809,0,0.09916666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
72,0,2.367,0.98,1,0.04,0.0,0.03,0.0,0.41,1.2,0.0,0.23,0.59,2.0,0.08,0.0,0.03,0.71,1.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.21583333333333332,0.043166666666666666,0.08333333333333333,0.0,0.29916666666666664,0.042738095238095235,1,0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0.21583333333333332,0.043166666666666666,0.08333333333333333,0,0.29916666666666664,0.042738095238095235,0,0.10833333333333332,Pass,/app/raw_data/subj02_timepoint02.mp4
73,0,2.4,0.98,1,0.06,0.0,0.04,0.0,0.42,1.15,0.0,0.16,0.59,1.95,0.1,0.0,0.03,0.72,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08416666666666667,0.0,0.0,0.0,0.0,0.0,0.21166666666666667,0.042333333333333334,0.08416666666666667,0.0,0.29583333333333334,0.042261904761904764,1,0,0,0,0,0,1,0.08416666666666667,0,0,0,0,0,0.21166666666666667,0.042333333333333334,0.08416666666666667,0,0.29583333333333334,0.042261904761904764,0,0.10916666666666668,Pass,/app/raw_data/subj02_timepoint02.mp4
74,0,2.4330000000000003,0.98,1,0.07,0.0,0.03,0.0,0.44,1.16,0.0,0.09,0.57,1.85,0.04,0.0,0.06,0.81,1.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08416666666666667,0.0,0.0,0.0,0.0,0.0,0.20166666666666666,0.04033333333333333,0.08416666666666667,0.0,0.28583333333333333,0.04083333333333333,1,0,0,0,0,0,1,0.08416666666666667,0,0,0,0,0,0.20166666666666666,0.04033333333333333,0.08416666666666667,0,0.28583333333333333,0.04083333333333333,0,0.11499999999999999,Pass,/app/raw_data/subj02_timepoint02.mp4
75,0,2.467,0.98,1,0.06,0.0,0.02,0.0,0.47,1.25,0.0,0.04,0.53,1.87,0.14,0.02,0.06,0.71,1.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.04000000000000001,0.08333333333333333,0.0,0.2833333333333334,0.040476190476190485,1,0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0.20000000000000004,0.04000000000000001,0.08333333333333333,0,0.2833333333333334,0.040476190476190485,0,0.10333333333333333,Pass,/app/raw_data/subj02_timepoint02.mp4
76,0,2.5,0.98,1,0.04,0.0,0.0,0.0,0.55,1.41,0.0,0.13,0.52,1.77,0.13,0.04,0.11,0.65,1.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08916666666666667,0.0,0.0,0.0,0.0,0.0,0.19083333333333333,0.03816666666666667,0.08916666666666667,0.0,0.28,0.04,1,0,0,0,0,0,1,0.08916666666666667,0,0,0,0,0,0.19083333333333333,0.03816666666666667,0.08916666666666667,0,0.28,0.04,0,0.08666666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
77,0,2.533,0.98,1,0.0,0.0,0.0,0.0,0.58,1.51,0.0,0.25,0.52,1.75,0.15,0.04,0.36,0.52,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.18916666666666668,0.03783333333333334,0.09166666666666667,0.0,0.2808333333333334,0.040119047619047624,1,0,0,0,0,0,1,0.09166666666666667,0,0,0,0,0,0.18916666666666668,0.03783333333333334,0.09166666666666667,0,0.2808333333333334,0.040119047619047624,0,0.08666666666666667,Pass,/app/raw_data/subj02_timepoint02.mp4
78,0,2.5669999999999997,0.98,1,0.01,0.0,0.0,0.0,0.55,1.38,0.0,0.42,0.5,1.7,0.04,0.02,0.37,0.45,1.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08750000000000001,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.03666666666666667,0.08750000000000001,0.0,0.27083333333333337,0.0386904761904762,1,0,0,0,0,0,1,0.08750000000000001,0,0,0,0,0,0.18333333333333335,0.03666666666666667,0.08750000000000001,0,0.27083333333333337,0.0386904761904762,0,0.08333333333333333,Pass,/app/raw_data/subj02_timepoint02.mp4
