mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.135,0.06,-0.065,0.006403124237432854,Pass,/app/raw_data/subj01_timepoint02.mp4
0.131,0.063,-0.065,0.0050000000000000044,Pass,/app/raw_data/subj01_timepoint02.mp4
0.129,0.054000000000000006,-0.06,0.010488088481701513,Pass,/app/raw_data/subj01_timepoint02.mp4
0.127,0.047,-0.052000000000000005,0.010816653826391968,Pass,/app/raw_data/subj01_timepoint02.mp4
0.12,0.034,-0.044000000000000004,0.016792855623746668,Pass,/app/raw_data/subj01_timepoint02.mp4
0.11,0.022000000000000002,-0.036000000000000004,0.017549928774784243,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09699999999999999,0.008,-0.022000000000000002,0.02368543856465403,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09300000000000001,0.009000000000000001,-0.009000000000000001,0.01363818169698585,Pass,/app/raw_data/subj01_timepoint02.mp4
0.094,-0.001,0.006999999999999999,0.018894443627691184,Pass,/app/raw_data/subj01_timepoint02.mp4
0.095,-0.003,0.018000000000000002,0.011224972160321827,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09300000000000001,-0.008,0.033,0.015937377450509226,Pass,/app/raw_data/subj01_timepoint02.mp4
0.094,-0.013000000000000001,0.048,0.01584297951775486,Pass,/app/raw_data/subj01_timepoint02.mp4
0.095,-0.012,0.064,0.016062378404209012,Pass,/app/raw_data/subj01_timepoint02.mp4
0.098,-0.002,0.08,0.0191049731745428,Pass,/app/raw_data/subj01_timepoint02.mp4
0.1,-0.004,0.092,0.01232882800593795,Pass,/app/raw_data/subj01_timepoint02.mp4
0.098,-0.002,0.10400000000000001,0.012328828005937964,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09699999999999999,0.004,0.114,0.011704699910719622,Pass,/app/raw_data/subj01_timepoint02.mp4
0.095,0.003,0.12300000000000001,0.00927361849549571,Pass,/app/raw_data/subj01_timepoint02.mp4
0.096,0.011000000000000001,0.13,0.010677078252031307,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10099999999999999,0.012,0.133,0.005916079783099609,Pass,/app/raw_data/subj01_timepoint02.mp4
0.106,0.025,0.134,0.013964240043768944,Pass,/app/raw_data/subj01_timepoint02.mp4
0.11,0.028999999999999998,0.133,0.005744562646538029,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10800000000000001,0.031,0.128,0.005744562646538029,Pass,/app/raw_data/subj01_timepoint02.mp4
0.102,0.034,0.122,0.009000000000000017,Pass,/app/raw_data/subj01_timepoint02.mp4
0.102,0.044000000000000004,0.11199999999999999,0.014142135623730958,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10400000000000001,0.043,0.107,0.0054772255750516596,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09699999999999999,0.043,0.10300000000000001,0.008062257748298562,Pass,/app/raw_data/subj01_timepoint02.mp4
0.08900000000000001,0.04,0.09699999999999999,0.010440306508910544,Pass,/app/raw_data/subj01_timepoint02.mp4
0.081,0.040999999999999995,0.09300000000000001,0.008999999999999994,Pass,/app/raw_data/subj01_timepoint02.mp4
0.077,0.045,0.085,0.009797958971132722,Pass,/app/raw_data/subj01_timepoint02.mp4
0.063,0.04,0.081,0.01539480431834065,Pass,/app/raw_data/subj01_timepoint02.mp4
0.042,0.039,0.077,0.021400934559032695,Pass,/app/raw_data/subj01_timepoint02.mp4
0.036000000000000004,0.040999999999999995,0.07,0.009433981132056596,Pass,/app/raw_data/subj01_timepoint02.mp4
0.033,0.045,0.064,0.007810249675906661,Pass,/app/raw_data/subj01_timepoint02.mp4
0.023,0.046,0.06,0.010816653826391971,Pass,/app/raw_data/subj01_timepoint02.mp4
0.006999999999999999,0.051,0.053,0.018165902124584948,Pass,/app/raw_data/subj01_timepoint02.mp4
0.003,0.054000000000000006,0.046,0.008602325267042629,Pass,/app/raw_data/subj01_timepoint02.mp4
0.013000000000000001,0.055,0.047,0.01009950493836208,Pass,/app/raw_data/subj01_timepoint02.mp4
0.004,0.055999999999999994,0.040999999999999995,0.010862780491200218,Pass,/app/raw_data/subj01_timepoint02.mp4
0.005,0.055,0.036000000000000004,0.005196152422706621,Pass,/app/raw_data/subj01_timepoint02.mp4
0.003,0.055,0.036000000000000004,0.002,Pass,/app/raw_data/subj01_timepoint02.mp4
0.004,0.055999999999999994,0.034,0.002449489742783177,Pass,/app/raw_data/subj01_timepoint02.mp4
0.013000000000000001,0.055999999999999994,0.034,0.009000000000000001,Pass,/app/raw_data/subj01_timepoint02.mp4
0.021,0.053,0.032,0.008774964387392122,Pass,/app/raw_data/subj01_timepoint02.mp4
0.039,0.055999999999999994,0.031,0.018275666882497064,Pass,/app/raw_data/subj01_timepoint02.mp4
0.05,0.05,0.03,0.012569805089976533,Pass,/app/raw_data/subj01_timepoint02.mp4
0.054000000000000006,0.055999999999999994,0.03,0.007211102550927974,Pass,/app/raw_data/subj01_timepoint02.mp4
0.063,0.057999999999999996,0.028999999999999998,0.009273618495495699,Pass,/app/raw_data/subj01_timepoint02.mp4
0.08199999999999999,0.063,0.027000000000000003,0.019748417658131488,Pass,/app/raw_data/subj01_timepoint02.mp4
0.091,0.067,0.024,0.01029563014098701,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10300000000000001,0.065,0.024,0.01216552506059645,Pass,/app/raw_data/subj01_timepoint02.mp4
0.121,0.066,0.023,0.018055470085267776,Pass,/app/raw_data/subj01_timepoint02.mp4
0.124,0.066,0.023,0.0030000000000000027,Pass,/app/raw_data/subj01_timepoint02.mp4
0.126,0.067,0.026000000000000002,0.0037416573867739447,Pass,/app/raw_data/subj01_timepoint02.mp4
0.126,0.065,0.027000000000000003,0.0022360679774997916,Pass,/app/raw_data/subj01_timepoint02.mp4
0.127,0.064,0.027999999999999997,0.0017320508075688748,Pass,/app/raw_data/subj01_timepoint02.mp4
0.124,0.061,0.028999999999999998,0.004358898943540678,Pass,/app/raw_data/subj01_timepoint02.mp4
0.11800000000000001,0.057999999999999996,0.028999999999999998,0.006708203932499363,Pass,/app/raw_data/subj01_timepoint02.mp4
0.11699999999999999,0.061,0.027999999999999997,0.0033166247903554068,Pass,/app/raw_data/subj01_timepoint02.mp4
0.111,0.06,0.028999999999999998,0.006164414002968969,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10099999999999999,0.057999999999999996,0.03,0.010246950765959608,Pass,/app/raw_data/subj01_timepoint02.mp4
0.106,0.06,0.028999999999999998,0.005477225575051666,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10099999999999999,0.059000000000000004,0.03,0.005196152422706635,Pass,/app/raw_data/subj01_timepoint02.mp4
0.102,0.062,0.028999999999999998,0.0033166247903553964,Pass,/app/raw_data/subj01_timepoint02.mp4
0.096,0.057999999999999996,0.027999999999999997,0.007280109889280514,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09300000000000001,0.061,0.026000000000000002,0.004690415759823422,Pass,/app/raw_data/subj01_timepoint02.mp4
0.094,0.055,0.027999999999999997,0.006403124237432844,Pass,/app/raw_data/subj01_timepoint02.mp4
0.091,0.055999999999999994,0.028999999999999998,0.0033166247903554007,Pass,/app/raw_data/subj01_timepoint02.mp4
0.084,0.052000000000000005,0.028999999999999998,0.008062257748298537,Pass,/app/raw_data/subj01_timepoint02.mp4
0.087,0.053,0.034,0.005916079783099613,Pass,/app/raw_data/subj01_timepoint02.mp4
0.085,0.05,0.034,0.003605551275463979,Pass,/app/raw_data/subj01_timepoint02.mp4
0.081,0.051,0.037000000000000005,0.005099019513592788,Pass,/app/raw_data/subj01_timepoint02.mp4
0.08199999999999999,0.051,0.038,0.0014142135623730816,Pass,/app/raw_data/subj01_timepoint02.mp4
0.081,0.049,0.040999999999999995,0.0037416573867739317,Pass,/app/raw_data/subj01_timepoint02.mp4
0.083,0.051,0.040999999999999995,0.002828427124746188,Pass,/app/raw_data/subj01_timepoint02.mp4
0.087,0.051,0.042,0.0041231056256176525,Pass,/app/raw_data/subj01_timepoint02.mp4
0.092,0.049,0.045,0.006164414002968977,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09300000000000001,0.046,0.047,0.0037416573867739486,Pass,/app/raw_data/subj01_timepoint02.mp4
0.09699999999999999,0.047,0.049,0.00458257569495582,Pass,/app/raw_data/subj01_timepoint02.mp4
0.10400000000000001,0.05,0.05,0.007681145747868628,Pass,/app/raw_data/subj01_timepoint02.mp4
