fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
1.17,0.83,0.0,0.18,0.89,1.38,0.28,1.59,0.66,2.65,0.61,1.24,0.15,0.03,0.14,0.0,0.31,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,0,4.833,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.42,0.9,0.0,0.28,0.86,1.17,0.2,1.55,0.74,2.75,0.95,1.37,0.21,0.03,0.03,0.0,0.26,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0,4.867,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.36,0.75,0.0,0.2,0.82,1.17,0.14,1.61,0.78,2.82,1.07,1.28,0.16,0.0,0.04,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,0,4.9,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.34,0.77,0.0,0.1,0.78,1.15,0.12,1.61,0.83,2.83,1.0,1.19,0.11,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,0,4.933,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.26,0.8,0.0,0.0,0.8,1.07,0.12,1.67,0.9,2.7,0.97,1.16,0.06,0.0,0.16,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0,4.967,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.36,1.03,0.0,0.04,0.81,0.86,0.15,1.74,0.9,2.55,1.0,1.24,0.07,0.0,0.19,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0,5.0,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.33,1.03,0.0,0.04,0.85,0.74,0.12,1.65,0.9,2.59,1.16,1.26,0.04,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,0,5.033,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.3,0.99,0.0,0.1,0.8,0.68,0.07,1.55,0.93,2.78,1.35,1.33,0.03,0.03,0.34,0.0,0.36,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0,5.067,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.24,0.87,0.0,0.07,0.77,0.78,0.02,1.43,0.99,2.97,1.5,1.37,0.03,0.03,0.4,0.0,0.37,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0,5.1,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.32,0.86,0.0,0.22,0.76,1.0,0.01,1.45,1.05,3.09,1.39,1.46,0.03,0.05,0.43,0.0,0.48,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0,5.132999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.31,0.81,0.0,0.29,0.85,1.21,0.01,1.47,1.11,3.13,1.05,1.51,0.03,0.06,0.31,0.0,0.45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0,5.167000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.25,0.72,0.0,0.52,0.96,1.37,0.02,1.49,1.1,2.92,0.71,1.54,0.05,0.11,0.35,0.0,0.53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,0,5.2,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.12,0.72,0.0,0.63,0.99,1.3,0.01,1.33,1.13,2.71,0.59,1.48,0.05,0.13,0.4,0.0,0.47,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0,5.233,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.89,0.58,0.0,0.51,0.98,1.2,0.01,1.3,1.05,2.52,0.68,1.48,0.1,0.17,0.4,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159,0,5.267,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.7,0.37,0.0,0.49,1.03,1.25,0.0,1.27,1.05,2.45,0.7,1.37,0.05,0.19,0.37,0.0,0.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160,0,5.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.43,0.09,0.0,0.35,1.07,1.25,0.0,1.35,1.02,2.33,0.53,1.3,0.05,0.21,0.24,0.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0,5.332999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.34,0.0,0.0,0.4,1.1,1.38,0.0,1.33,1.04,2.22,0.44,1.12,0.0,0.16,0.27,0.0,0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0,5.367000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.2,0.0,0.0,0.18,1.05,1.55,0.0,1.22,1.01,2.05,0.32,1.0,0.0,0.13,0.26,0.0,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0,5.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.17,0.0,0.0,0.08,1.04,1.62,0.0,1.2,1.01,2.13,0.29,0.93,0.0,0.09,0.33,0.0,0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0,5.433,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.11,0.0,0.0,0.04,1.04,1.68,0.0,1.23,0.98,2.21,0.11,0.89,0.0,0.1,0.25,0.19,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,0,5.4670000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.24,0.0,0.0,0.04,1.02,1.67,0.0,1.27,1.02,2.35,0.14,0.83,0.06,0.05,0.19,0.27,1.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166,0,5.5,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.42,0.0,0.0,0.01,0.95,1.73,0.0,1.29,1.0,2.36,0.27,0.7,0.06,0.04,0.17,0.35,1.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167,0,5.5329999999999995,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.41,0.0,0.06,0.0,1.03,2.01,0.0,1.14,0.93,2.29,0.27,0.63,0.06,0.0,0.18,0.32,1.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168,0,5.567,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.27,0.0,0.06,0.0,1.1,2.24,0.0,1.08,0.84,2.29,0.25,0.66,0.11,0.0,0.11,0.44,1.48,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169,0,5.6,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.06,0.0,0.06,0.0,1.22,2.49,0.0,0.94,0.77,2.19,0.1,0.63,0.25,0.0,0.05,0.58,0.86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,0,5.632999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.0,0.0,1.09,2.51,0.0,0.88,0.7,2.09,0.1,0.65,0.25,0.0,0.02,0.68,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171,0,5.667000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.1,0.0,0.0,0.0,1.02,2.32,0.0,0.8,0.63,2.06,0.03,0.59,0.17,0.0,0.02,0.61,0.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172,0,5.7,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.07,0.0,0.0,0.0,0.98,2.23,0.02,0.68,0.52,2.05,0.0,0.6,0.03,0.0,0.0,0.69,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173,0,5.733,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.07,0.0,0.0,0.0,0.99,1.91,0.02,0.72,0.52,2.06,0.0,0.53,0.04,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,174,0,5.767,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,1.76,0.02,0.78,0.5,1.97,0.06,0.52,0.01,0.01,0.0,0.83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175,0,5.8,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.9,1.68,0.0,0.82,0.55,1.87,0.09,0.5,0.01,0.01,0.02,0.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,176,0,5.832999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,1.67,0.0,0.75,0.55,1.85,0.17,0.53,0.01,0.1,0.02,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0,5.867000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.99,1.71,0.0,0.79,0.58,1.86,0.15,0.63,0.01,0.19,0.02,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,178,0,5.9,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.02,1.6,0.0,0.9,0.57,1.92,0.16,0.68,0.08,0.24,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0,5.933,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.05,1.54,0.0,0.97,0.63,1.97,0.12,0.76,0.14,0.22,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0,5.9670000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.04,1.54,0.0,0.92,0.64,1.95,0.11,0.74,0.23,0.15,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,0,6.0,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.02,1.82,0.0,0.93,0.65,1.87,0.07,0.73,0.15,0.18,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0,6.0329999999999995,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.98,1.84,0.0,0.89,0.57,1.79,0.03,0.62,0.09,0.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,0,6.067,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.0,1.82,0.0,0.89,0.54,1.77,0.0,0.52,0.0,0.09,0.0,0.47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0,6.1,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.09,1.79,0.0,0.87,0.51,1.73,0.0,0.47,0.01,0.01,0.0,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,0,6.132999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.19,1.95,0.0,0.9,0.52,1.64,0.0,0.44,0.01,0.03,0.01,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,0,6.167000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.25,2.08,0.0,0.84,0.51,1.57,0.0,0.42,0.04,0.04,0.01,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0,6.2,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.21,1.79,0.0,0.85,0.59,1.73,0.0,0.49,0.1,0.03,0.03,0.31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,0,6.233,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.17,1.71,0.0,0.92,0.56,1.72,0.0,0.61,0.1,0.01,0.02,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0,6.267,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.11,1.66,0.0,1.06,0.55,1.84,0.0,0.69,0.12,0.01,0.05,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0,6.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.15,1.72,0.03,1.15,0.47,1.7,0.0,0.64,0.05,0.02,0.13,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,0,6.332999999999999,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.2,1.69,0.06,1.15,0.49,1.75,0.0,0.59,0.05,0.02,0.21,0.3,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0,6.367000000000001,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.26,1.55,0.06,1.06,0.5,1.65,0.0,0.55,0.0,0.06,0.28,0.19,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,0,6.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.25,1.56,0.08,1.03,0.53,1.58,0.0,0.6,0.0,0.05,0.25,0.22,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0,6.433,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.24,1.58,0.17,1.03,0.57,1.47,0.0,0.69,0.0,0.01,0.19,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0,6.4670000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
